chapter_number,set_letter,chapter_title,question_number,question_malay,question_english,option_a_malay,option_a_english,option_b_malay,option_b_english,option_c_malay,option_c_english,option_d_malay,option_d_english,correct_answer,explanation
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,3,Apakah fungsi struktur gelang rawan berbentuk huruf 'C' yang menyokong trakia manusia?,What is the function of the C-shaped elastic ring structure supporting the trachea in humans?,Membantu trakia mengecut semasa makanan ditelan melalui esofagus.,Helps the trachea expand during the passage of food through the esophagus.,Memastikan laluan udara (trakia) sentiasa terbuka dan tidak runtuh semasa perubahan tekanan udara.,Ensures the airway (trachea) remains open and does not collapse during changes in air pressure.,Menapis zarah habuk dan debu mikro daripada memasuki bronkus.,Filters dust and micro particles from entering the bronchi.,Melembapkan udara yang mengalir melaluinya sebelum sampai ke paru-paru.,Lubricates the air that flows through it before reaching the lungs.,B,Trakia disokong oleh gelang rawan berbentuk 'C' untuk mengekalkan bentuk silindernya dan memastikan laluan udara sentiasa terbuka supaya pernafasan berjalan lancar walaupun terdapat perubahan tekanan udara di dalam rongga toraks semasa bernafas.
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,4,Bagaimanakah struktur rongga hidung membantu membersihkan udara yang disedut sebelum dialirkan ke farinks?,How does the nasal cavity structure help clean the air drawn in before it reaches the pharynx?,Dengan menyerap gas berbahaya seperti karbon monoksida menggunakan enzim khas.,By absorbing harmful gases like carbon monoxide using specific enzymes.,Dilapisi dengan rambut halus dan mukus yang menapis serta memerangkap habuk di dalam udara.,It is lined with fine hairs and mucus that filter and trap dust in the air.,Menggunakan sel pengawal untuk mengecilkan lubang hidung apabila terdapat asap.,Using guard cells to reduce the size of the nostrils when smoke is present.,Melarutkan gas oksigen secara langsung ke dalam aliran darah kapilari hidung.,Dissolving oxygen directly into the nasal capillary blood flow.,B,"Rongga hidung manusia dilapisi dengan rambut halus (silia) dan mukus yang berfungsi menapis habuk, debu, serta mikroorganisma daripada memasuki saluran pernafasan yang lebih dalam."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,5,Apakah peranan epiglotis semasa seseorang sedang menelan makanan?,What is the role of the epiglottis during swallowing?,Epiglotis terbuka luas untuk membolehkan udara terus masuk ke trakia semasa menelan.,The epiglottis opens widely to allow air to continue entering the trachea during swallowing.,Epiglotis jatuh ke bawah untuk menutup trakia supaya makanan tidak memasuki saluran pernafasan.,The epiglottis drops down to cover the trachea so that food does not enter the respiratory tract.,Epiglotis menghasilkan enzim pencernaan untuk mencernakan bolus sebelum ke esofagus.,The epiglottis does not produce digestive enzymes to break down the bolus before it reaches the esophagus.,Epiglotis menolak udara keluar dari paru-paru untuk mengelakkan tersedak.,The epiglottis prevents air from leaving the lungs to avoid choking.,B,"Mengikut Info Sains Bab 2, semasa menelan bolus makanan, epiglotis akan jatuh ke bawah dan menutup trakia. Tindakan ini menghalang makanan daripada memasuki trakia dan menyebabkan tersedak. Apabila bernafas, epiglotis akan naik ke atas semula untuk membuka trakia."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,6,"Antara berikut, yang manakah menerangkan pergerakan otot interkostal dan diafragma semasa manusia menarik nafas (inhalation)?","Of the following, which explains the movement of the intercostal muscles and diaphragm during human inhalation?","Otot interkostal mengecut, diafragma mengendur (melengkung ke atas).","The intercostal muscles relax, and the diaphragm relaxes (arches upwards).","Otot interkostal mengecut, diafragma mengecut (mendatar).","The intercostal muscles relax, and the diaphragm relaxes (remains flat).","Otot interkostal mengendur, diafragma mengecut (mendatar).","The intercostal muscles contract, and the diaphragm relaxes (remains flat).","Otot interkostal mengendur, diafragma mengendur (melengkung ke atas).","The intercostal muscles contract, and the diaphragm relaxes (arches upwards).",B,"Semasa menarik nafas, otot interkostal mengecut menyebabkan sangkar rusuk bergerak ke atas dan ke luar. Pada masa yang sama, otot diafragma mengecut menyebabkan diafragma mendatar dan bergerak ke bawah."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,7,Bagaimanakah tekanan udara di dalam paru-paru berubah semasa proses menghembus nafas (exhalation)?,How does the air pressure in the lungs change during the exhalation process?,"Isipadu rongga toraks berkurang, menyebabkan tekanan udara di dalam paru-paru bertambah dan memaksa udara keluar.","The volume of the thoracic cavity decreases, causing the air pressure in the lungs to increase and forcing air out.","Isipadu rongga toraks bertambah, menyebabkan tekanan udara di dalam paru-paru bertambah dan memaksa udara keluar.","The volume of the thoracic cavity increases, causing the air pressure in the lungs to decrease and forcing air out.","Isipadu rongga toraks berkurang, menyebabkan tekanan udara di dalam paru-paru berkurang dan menarik udara masuk.","The volume of the thoracic cavity decreases, causing the air pressure in the lungs to decrease and drawing air in.","Isipadu rongga toraks bertambah, menyebabkan tekanan udara di dalam paru-paru berkurang dan menarik udara masuk.","The volume of the thoracic cavity increases, causing the air pressure in the lungs to increase and drawing air in.",A,"Semasa menghembus nafas, pergerakan sangkar rusuk ke bawah dan ke dalam bersama-sama kenaikan diafragma yang melengkung ke atas mengecilkan isipadu rongga toraks. Mengikut hukum fizik, pengurangan isipadu meningkatkan tekanan udara di dalam paru-paru berbanding tekanan atmosfera di luar, menyebabkan udara dipaksa keluar."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,8,"Dalam model balang loceng (bell jar model) sistem respirasi manusia, bahagian manakah yang diwakili oleh kepingan getah di bahagian bawah balang?","In the bell jar model of the human respiratory system, which part is represented by the gum slice at the bottom of the jar?",Trakia,Trakia,Bronkus,Bronchus,Peparu,Lung,Diafragma,Diaphragm,D,"Kepingan getah yang kenyal di bahagian bawah balang loceng mewakili diafragma manusia. Menarik kepingan getah ke bawah menyimulasikan pengecutan diafragma semasa menarik nafas (belon mengembang), manakala melepaskan kepingan getah ke atas menyimulasikan pengenduran diafragma semasa menghembus nafas (belon mengempis)."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,9,Apakah salah satu had fizikal atau kelemahan utama model balang loceng dalam menerangkan mekanisme pernafasan manusia yang sebenar?,What is one of the physical limitations or main drawbacks of a bellows model in explaining the actual human respiratory mechanism?,Balang kaca tidak lut sinar seperti dinding dada manusia.,A glass bellows does not allow light to pass through like the human ribcage.,Dinding balang kaca adalah tegar dan tidak boleh bergerak ke atas atau ke luar untuk mewakili pergerakan sangkar rusuk.,The glass bellows wall is rigid and cannot move upwards or outwards to represent the movement of the ribcage.,Belon tidak boleh mengembang secara automatik seperti paru-paru yang berotot.,The bellows cannot expand automatically like the muscular lungs.,Tiub kaca berbentuk 'Y' menyekat pengaliran udara masuk berbanding trakia yang sebenar.,The glass Y-shaped tube obstructs the airflow compared to the actual trachea.,B,Paru-paru di dalam badan manusia dilindungi oleh dinding dada yang fleksibel (sangkar rusuk dikawal otot interkostal). Model balang loceng mempunyai kelemahan kerana balang kaca adalah tegar dan tidak dapat bergerak untuk mewakili pergerakan sangkar rusuk ke atas dan ke luar semasa pernafasan.
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,10,Mengapakah lilin menyala lebih lama di dalam balang gas yang mengandungi udara sedutan berbanding balang gas yang mengandungi udara hembusan?,Why does a candle burn longer in a gas jar with a drawn-in air compared to a gas jar with blown air?,Udara sedutan mengandungi peratusan gas karbon dioksida yang lebih tinggi.,Drawn-in air contains a higher percentage of carbon dioxide.,Udara sedutan mengandungi kepekatan nitrogen yang menyemarakkan pembakaran.,Drawn-in air has a nitrogen concentration that enhances combustion.,Udara sedutan mempunyai peratusan gas oksigen yang lebih tinggi berbanding udara hembusan.,Drawn-in air has a higher percentage of oxygen compared to blown air.,Udara hembusan mengandungi lebih banyak habuk yang memadamkan api lilin.,Blown air contains more vapor that extinguishes the candle flame.,C,"Berdasarkan Eksperimen 2.1 (A), peratusan komposisi oksigen dalam udara sedutan adalah lebih tinggi (sekitar 21%) berbanding udara hembusan (sekitar 16%). Lilin memerlukan oksigen untuk pembakaran; oleh itu, lilin di dalam balang udara sedutan menyala lebih lama sebelum terpadam."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,11,Apakah pemerhatian yang direkodkan pada air kapur (limewater) apabila udara hembusan dialirkan ke dalamnya secara berterusan?,What observation is recorded in lime water when a continuous stream of exhaled air is blown into it?,Air kapur kekal jernih sepanjang eksperimen.,The lime water remains clear throughout the experiment.,Air kapur bertukar menjadi warna biru tua.,The lime water turns into a deep blue color.,Air kapur menjadi keruh dengan cepat kerana kepekatan karbon dioksida yang tinggi dalam udara hembusan.,The lime water becomes cloudy quickly due to the high carbon dioxide concentration in the exhaled air.,Air kapur mendidih secara spontan kerana pembebasan tenaga haba.,The lime water boils spontaneously due to the release of heat energy.,C,"Air kapur digunakan untuk menguji kehadiran gas karbon dioksida. Karbon dioksida bertindak balas dengan kalsium hidroksida dalam air kapur untuk membentuk mendakan kalsium karbonat yang tidak larut, menyebabkan air kapur bertukar menjadi keruh. Udara hembusan mengandungi kepekatan karbon dioksida yang tinggi (sekitar 4%) berbanding udara sedutan (0.03%)."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,12,"Antara berikut, yang manakah merupakan adaptasi struktur alveolus untuk memaksimumkan kadar pertukaran gas melalui resapan?","Of the following, which one represents an adaptation of the alveolar structure to maximize the rate of gas exchange by diffusion?",Dinding alveolus tebal dan mempunyai lapisan lilin yang kalis air.,The alveolar wall is thick and has a watery layer.,Dinding alveolus yang sangat nipis iaitu setebal satu sel sahaja.,"The alveolar wall is very thin, only one cell thick.",Alveolus tidak dilitupi oleh kapilari darah untuk mengelakkan gangguan aliran gas.,Alveoli are not covered by capillaries to avoid gas flow disruption.,Permukaan dalaman alveolus sentiasa kering untuk membolehkan gas meresap cepat.,The inner surface of the alveoli is always dry to allow rapid gas diffusion.,B,"Alveolus mempunyai dinding nipis setebal satu sel sahaja (dan dikelilingi oleh dinding kapilari yang juga setebal satu sel). Ini memendekkan jarak laluan resapan gas oksigen dan karbon dioksida, sekali gus memaksimumkan kadar pertukaran gas."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,13,Mengapakah permukaan dinding alveolus yang lembap sangat penting untuk proses respirasi manusia?,Why is the moist surface of the alveolar wall very important for human respiration?,Untuk membolehkan gas respirasi melarut terlebih dahulu sebelum meresap merentasi membran satu sel.,To allow respiratory gases to dissolve first before permeating through the single-cell membrane.,Untuk memerangkap bakteria berbahaya supaya tidak merosakkan sel darah merah.,To trap harmful bacteria to prevent them from damaging red blood cells.,Untuk mengekalkan suhu paru-paru agar sentiasa sejuk.,To maintain lung temperature to keep it consistently cool.,Untuk mengurangkan geseran antara alveolus dengan bronkiol semasa peparu mengembang.,To reduce friction between the alveoli and bronchioles during lung expansion.,A,Lembapan pada dinding alveolus membolehkan gas oksigen melarut di dalam cecair tipis tersebut sebelum meresap merentasi dinding alveolus dan dinding kapilari darah untuk bergabung dengan hemoglobin.
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,14,Gas oksigen bergerak dari kawasan alveolus masuk ke dalam kapilari darah melalui proses:,Oxygen gas moves from the alveolar region into the blood capillaries through the process:,Osmosis aktif,Active osmosis,Resapan ringkas,Summary diffusion,Pengangkutan aktif menggunakan ATP,Active transport using ATP,Tekanan hidrostatik,Hydrostatic pressure,B,Pergerakan gas oksigen dan karbon dioksida di alveolus berlaku secara resapan ringkas yang didorong oleh perbezaan kecerunan kepekatan (tekanan separa gas). Oksigen meresap dari kawasan kepekatan tinggi (di alveolus) ke kawasan kepekatan rendah (di dalam kapilari darah).
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,15,"Di dalam kapilari darah, gas oksigen akan berpadu dengan sebatian pigmen gelap hemoglobin untuk membentuk sebatian tidak stabil berwarna merah cerah yang dikenali sebagai:","Within the blood capillaries, oxygen gas will combine with the dark pigment hemoglobin to form an unstable bright red compound known as:",Karboksihemoglobin,Carbocyanohemoglobin,Oksihemoglobin,Oxyhemoglobin,Karbaminohemoglobin,Carbaminohemoglobin,Methemoglobin,Methemoglobin,B,"Sel darah merah mengandungi hemoglobin. Di kawasan yang kaya dengan oksigen (peparu/alveolus), oksigen bergabung dengan hemoglobin membentuk oksihemoglobin yang tidak stabil dan berwarna merah cerah. Sebatian ini akan diangkut ke tisu badan."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,16,Apakah yang berlaku kepada oksihemoglobin apabila sel darah merah sampai ke kawasan tisu badan yang mempunyai kepekatan oksigen yang rendah?,What happens to oxyhaemoglobin when red blood cells reach tissues in the body with low oxygen concentration?,Oksihemoglobin menjadi lebih stabil dan kekal dalam sel darah merah.,Oxyhaemoglobin becomes more stable and persists in red blood cells.,Oksihemoglobin terurai untuk membebaskan molekul oksigen ke sel-sel tisu badan.,Oxyhaemoglobin is broken down to release oxygen molecules to the body tissues.,Oksihemoglobin bertukar menjadi karboksihemoglobin yang beracun.,"Oxyhaemoglobin is converted into carboxyhaemoglobin, which is toxic.",Oksihemoglobin meresap keluar dari kapilari darah dan disimpan di dalam limpa.,Oxyhaemoglobin penetrates out of the blood capillaries and is stored in the spleen.,B,"Kerana oksihemoglobin adalah sebatian yang tidak stabil, apabila ia mengalir ke kawasan tisu yang kekurangan oksigen (kepekatan oksigen rendah akibat digunakan dalam respirasi sel), oksihemoglobin akan terurai semula menjadi hemoglobin dan oksigen, membolehkan oksigen meresap masuk ke dalam sel tisu."
2,A,Bab 2: Respirasi (Respiration) - Kuiz Set A,17,Persamaan perkataan yang manakah meringkaskan proses respirasi sel yang berlaku di dalam sel badan manusia untuk menjanakan tenaga?,Which word equation summarizes the process of cellular respiration that occurs in human body cells to produce energy?,Karbon dioksida + Air → Glukosa + Oksigen,Carbon dioxide + Water → Glucose + Oxygen,Glukosa + Karbon dioksida → Oksigen + Air,Glucose + Carbon dioxide → Oxygen + Water,Glukosa + Oksigen → Karbon dioksida + Air + Tenaga,Glucose + Oxygen → Carbon dioxide + Water + Energy,Karbon dioksida + Oksigen → Glukosa + Air,Carbon dioxide + Oxygen → Glucose + Water,C,"Respirasi sel ialah proses pengoksidaan makanan (glukosa) oleh gas oksigen untuk membebaskan karbon dioksida, air, dan tenaga kimia yang diperlukan oleh sel tubuh."
